4-71411,http://tshop.r10s.jp/soukai/cabinet/31/17131.jpg?fitin=700:700,8640.0000,,水・ソフトドリンク > コーヒー > コーヒー飲料,ヘルシアコーヒー 微糖ミルク(185g*30本入*3コセット)【ヘルシア】【送料無料】,ヘルシア☆送料無料☆,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞トクホ(特定保健用食品)＞トクホのコーヒー＞ヘルシアコーヒー 微糖ミルク (185g*30本入*3コセット)<br><br>☆送料無料☆<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z31/z17131.jpg' width='100%'><br><br>商品区分：特定保健用食品<br><br>【ヘルシアコーヒー 微糖ミルクの商品詳細】<br>●コーヒーポリフェノール(クロロゲン酸)を豊富に含み(270mg／1本当たり)、脂肪を消費しやすくするので、体脂肪が気になる方に適しています。<br>●焙煎コーヒーのおいしさはそのままに、コーヒー豆本来のチカラを最大限に引き出した、「機能」と「おいしさ」を初めて両立させた缶コーヒーです。<br>●豆本来の豊かな風味と澄んだ後味を実現。まろやかなコクと雑味のないすっきりした後味です。<br><br>【召し上がり方】<br>・1日当たり1本を目安にお飲みください。<br><br>【ヘルシアコーヒー 微糖ミルクの原材料】<br>コーヒー、牛乳、砂糖、脱脂粉乳、カゼインNa、香料、乳化剤、甘味料(アセスルファムK)<br>【栄養成分】<br>(1本(185g)当たり)<br>熱量・・・30kcaL<br>たんぱく質・・・1.3g<br>脂質・・・0.7g<br>炭水化物・・・4.6g<br>ナトリウム・・・5～90mg<br>糖類・・・3.1g<br>カフェイン・・・90mg<br>関与成分：クロロゲン酸類(5-カフェオイルキナ酸として)・・・270mg<br>【注意事項】<br>・多量摂取により疾病が治癒したり、より健康が増進するものではありません。<br>・高温、直射日光を避けて保存してください。<br><br>【ブランド】<br>ヘルシア<br><br>【発売元、製造元、輸入元又は販売元】<br>花王<br><br><font color='red'>本品はメーカー製造中止のため、在庫限りで販売終了となります。</font><br><br><font color='red'><br>※説明文は単品の内容です。</font><br><br>(トクホ ヘルシアCOFFEE)<br><br>・単品JAN：4901301287632<br><br>/(/F288401/)/<br><br>花王<br>131-8501 墨田区文花2-1-3 生活者コミュニケーションセンター 消費者相談室　※電話番号は商品詳細参照<br><br><br>広告文責：株式会社爽快ドラッグ<br><br>[トクホ(特定保健用食品)/ブランド：ヘルシア/]</div><!---->,ヘルシアコーヒー 微糖ミルク(185g*30本入*3コセット)【ヘルシア】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションヘルシアコーヒー 微糖ミルク(185g*30本入*3コセット)【ヘルシア】【送料無料】,ヘルシア☆送料無料☆。ヘルシアコーヒー 微糖ミルク(185g*30本入*3コセット)【ヘルシア】【送料無料】[rn]
4-71412,http://tshop.r10s.jp/soukai/cabinet/13/4936790517113.jpg?fitin=700:700,960.0000,,水・ソフトドリンク > コーヒー > コーヒー飲料,カフェドリップ ほろにが炭焼(185g*30本入),★税抜1900円以上で送料無料★,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞カフェドリップ ほろにが炭焼 (185g*30本入)<br><br>★税抜1900円以上で送料無料★<br><br>【カフェドリップ ほろにが炭焼の商品詳細】<br>●厳選されたコーヒー豆を丁寧に炭火で焙煎<br>●炭焼の風味を活かして「ほろにが」に仕上げたこだわりのコーヒー<br>●「ひとしずく(DRIP)」にも心を込めて淹れた「カフェ(CAFE)」での1杯をイメージ<br>●いつでもお手軽にカフェ気分をお楽しみいただけるコーヒー<br><br>【カフェドリップ ほろにが炭焼の原材料】<br>コーヒー、砂糖、全粉乳、デキストリン、乳化剤、香料、甘味料(アセスルファムK)<br>【栄養成分】<br>エネルギー・・・13kcaL<br>タンパク質・・・0g<br>脂質・・・0g<br>炭水化物・・・2.4g<br>ナトリウム・・・25mg<br>【アレルギー物質】<br>乳<br><br>【発売元、製造元、輸入元又は販売元】<br>神戸ビバレッジ<br><br>(かふぇどりっぷ CAFE DRIP ほろにがすみやき)<br><br>神戸ビバレッジ<br>651-0087　兵庫県神戸市中央区御幸通5-1-21<br>078-232-8613<br><br>広告文責：株式会社爽快ドラッグ<br><br>[コーヒー]</div><!---->,カフェドリップ ほろにが炭焼(185g*30本入)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションカフェドリップ ほろにが炭焼(185g*30本入),★税抜1900円以上で送料無料★。カフェドリップ ほろにが炭焼(185g*30本入)[rn]
4-71413,http://tshop.r10s.jp/soukai/cabinet/68/4936790517168.jpg?fitin=700:700,960.0000,,水・ソフトドリンク > コーヒー > コーヒー飲料,カフェドリップ コク深微糖(185g*30本入),★税抜1900円以上で送料無料★,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞カフェドリップ コク深微糖 (185g*30本入)<br><br>★税抜1900円以上で送料無料★<br><br>【カフェドリップ コク深微糖の商品詳細】<br>●深煎りフレンチローストの厳選された豆を使用し、コク深い味わいに仕上げた微糖コーヒーです。<br>●「ひとしずく(DRIP)」にも心を込めて淹れた「カフェ(CAFE)」での1杯をイメージ<br>●いつでもお手軽にカフェ気分をお楽しみいただけるコーヒー<br><br>【カフェドリップ コク深微糖の原材料】<br>コーヒー、砂糖、全粉乳、デキストリン、乳化剤、香料、甘味料(アセスルファムK)<br>【栄養成分】<br>エネルギー・・・12kcaL<br>タンパク質・・・0g<br>脂質・・・0g<br>炭水化物・・・2.2g<br>ナトリウム・・・39mg<br>糖類・・・1.6g<br>【アレルギー物質】<br>乳<br><br>【発売元、製造元、輸入元又は販売元】<br>神戸ビバレッジ<br><br>(かふぇどりっぷ CAFE DRIP こくふかびとう)<br><br>神戸ビバレッジ<br>651-0087　兵庫県神戸市中央区御幸通5-1-21<br>078-232-8613<br><br>広告文責：株式会社爽快ドラッグ<br><br>[コーヒー]</div><!---->,カフェドリップ コク深微糖(185g*30本入)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションカフェドリップ コク深微糖(185g*30本入),★税抜1900円以上で送料無料★。カフェドリップ コク深微糖(185g*30本入)[rn]
4-71414,http://tshop.r10s.jp/soukai/cabinet/45/4582409186845.jpg?fitin=700:700,1985.6000,,水・ソフトドリンク > コーヒー > コーヒー飲料,アロマックス プレミアムゴールド(170mL*30本入)【アロマックス】【送料無料】,アロマックス☆送料無料☆,<div id='prd-page'>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞アロマックス プレミアムゴールド (170mL*30本入)<br><br>☆送料無料☆<br><br>【アロマックス プレミアムゴールドの商品詳細】<br>●高級豆51％以上使用し、コク深いコーヒー感と豊かな香りにこだわったブレンド缶コーヒーです。<br>●独自のフレッシュナチュラルアロマ製法によりまるでいれたてのような香りと味わいをお届けします。<br>●コーヒーの香りやコクを楽しむために、製造技術・容器にもこだわりました。<br><br>【アロマックス プレミアムゴールドの原材料】<br>コーヒー、砂糖、牛乳、脱脂粉乳、クリーム、デキストリン／カゼインNa、乳化剤、安定剤(増粘多糖類)、セルロース、(一部に乳成分を含む)<br>【栄養成分】<br>＜100mLあたり＞<br>エネルギー・・・34kcaL<br>たんぱく質・・・1.0g<br>脂質・・・0.3g<br>炭水化物・・・6.8g<br>食塩相当量・・・0.17g<br>リン・・・22mg<br>カリウム・・・120mg<br>カフェイン・・・86mg<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・開栓後はすぐにお飲みください。常温で放置すると容器の破損やキャップ飛びの原因になります。<br><br>【ブランド】<br>アロマックス<br><br>【発売元、製造元、輸入元又は販売元】<br>ポッカサッポロフード＆ビバレッジ<br><br>(あろまっくす aromax AROMAX ぷれみあむごーるど PREMIUM GOLD)<br><br>ポッカサッポロフード＆ビバレッジ<br>460-8415 愛知県名古屋市中区栄4-2-29<br>0120-885547<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[コーヒー/ブランド：アロマックス/]</div><!---->,アロマックス プレミアムゴールド(170mL*30本入)【アロマックス】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションアロマックス プレミアムゴールド(170mL*30本入)【アロマックス】【送料無料】,アロマックス☆送料無料☆。アロマックス プレミアムゴールド(170mL*30本入)【アロマックス】【送料無料】[rn]
4-71415,http://tshop.r10s.jp/soukai/cabinet/69/4904910025169.jpg?fitin=700:700,1778.4000,,水・ソフトドリンク > コーヒー > コーヒー飲料,ダイドーブレンド アメリカンコーヒー(350g*24本入)【ダイドーブレンド】【送料無料】,ダイドーブレンド☆送料無料☆,<div id='prd-page'><img src='https://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170525.gif' border='0' width='100%'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞ダイドーブレンド アメリカンコーヒー (350g*24本入)<br><br>☆送料無料☆<br><br>【ダイドーブレンド アメリカンコーヒーの商品詳細】<br>●無香料でコーヒー豆本来の味わいを最大限引きだし、上質な味わいに仕上げました。<br>●自然な甘さで飲みやすく、すっきりとした味わいです。<br>●350gの大容量缶を採用し、飲みごたえを実現しました。<br><br>【ダイドーブレンド アメリカンコーヒーの原材料】<br>牛乳、砂糖、コーヒー、脱脂粉乳、デキストリン、乳等を主要原料とする食品、乳化剤<br>【栄養成分】<br>エネルギー・・・35kcaL<br>たんぱく質・・・0.5g<br>脂質・・・0.4g<br>炭水化物・・・7.4g<br>ナトリウム・・・35mg<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・コーヒー、ミルク等の成分が固まり、浮遊・沈殿することがあります。品質には問題ありません。<br>・開栓後はすぐにお飲みください。<br>・容器のままストーブ、直火、電子レンジで温めないでください。破裂する場合があります。<br>・凍らせないでください。内溶液が膨張し、容器が破裂する場合があります。<br>・空容器の散乱防止にご協力ください。<br><br>【ブランド】<br>ダイドーブレンド<br><br>【発売元、製造元、輸入元又は販売元】<br>ダイドードリンコ<br><br>(DyDoBLend DYDOBLEND だいどーぶれんど あめりかんこーひー アメリカン珈琲)<br><br>ダイドードリンコ<br>530-0005　大阪市北区中之島二丁目2番7号<br>0120-559-552<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[コーヒー/ブランド：ダイドーブレンド/]</div><!---->,ダイドーブレンド アメリカンコーヒー(350g*24本入)【ダイドーブレンド】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションダイドーブレンド アメリカンコーヒー(350g*24本入)【ダイドーブレンド】【送料無料】,ダイドーブレンド☆送料無料☆。ダイドーブレンド アメリカンコーヒー(350g*24本入)【ダイドーブレンド】【送料無料】[rn]
4-71416,http://tshop.r10s.jp/soukai/cabinet/37/4909411067137.jpg?fitin=700:700,333.6000,,水・ソフトドリンク > コーヒー > コーヒー飲料,【数量限定】ファイア 挽きたて微糖 スター・ウォーズ景品付き(185g*6本入)【ファイア】,ファイア★税抜1900円以上で送料無料★,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞【数量限定】ファイア 挽きたて微糖 スター・ウォーズ景品付き (185g*6本入)<br><br>★税抜1900円以上で送料無料★<br><br>【【数量限定】ファイア 挽きたて微糖 スター・ウォーズ景品付きの商品詳細】<br>●直火焙煎することでトップの香ばしさ、石窯焙煎することでコーヒーの余韻を実現しました。<br>●直火焙煎と石窯焙煎の掛け合わせで、開けた瞬間から香り立ち、最後まで余韻が広がります。<br>●スター・ウォーズスペシャルデザイン！(カード2枚入／全20種類)<br><br>【【数量限定】ファイア 挽きたて微糖 スター・ウォーズ景品付きの原材料】<br>牛乳、コーヒー、砂糖、全粉乳、脱脂粉乳、デキストリン、乳化剤、香料、カゼインNa、甘味料(アセスルファムK、スクラロース)<br>【栄養成分】<br>(100mL当たり)<br>エネルギー・・・15kcaL<br>たんぱく質・・・0.6g<br>脂質・・・0.4g<br>炭水化物・・・2.2g<br>ナトリウム・・・43mg<br>糖類・・・1.6g<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・賞味期間は開栓前の日付です。<br><br>【ブランド】<br>ファイア<br><br>【発売元、製造元、輸入元又は販売元】<br>キリンビバレッジ<br><br>(FIRE ひきたて微糖 スターウォーズ STAR WARS)<br><br>キリンビバレッジ<br>101-8645 東京都千代田区神田和泉町1番地<br>0120-595-955<br><br>広告文責：株式会社爽快ドラッグ<br><br>[コーヒー/ブランド：ファイア/]</div><!---->,【数量限定】ファイア 挽きたて微糖 スター・ウォーズ景品付き(185g*6本入)【ファイア】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【数量限定】ファイア 挽きたて微糖 スター・ウォーズ景品付き(185g*6本入)【ファイア】,ファイア★税抜1900円以上で送料無料★。【数量限定】ファイア 挽きたて微糖 スター・ウォーズ景品付き(185g*6本入)【ファイア】[rn]
4-71417,http://tshop.r10s.jp/soukai/cabinet/04/4909411067304.jpg?fitin=700:700,1778.4000,,水・ソフトドリンク > コーヒー > コーヒー飲料,スーパーファイア スピードブレイク(185g*30本入)【ファイア】【送料無料】,ファイア☆送料無料☆,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞スーパーファイア スピードブレイク (185g*30本入)<br><br>☆送料無料☆<br><br>【スーパーファイア スピードブレイクの商品詳細】<br>●レギュラーコーヒー豆100％と牛乳100％で、コーヒーとカカオの苦みが効いた一瞬でリフレッシュできる味覚に仕上げました。<br>●仕事もプライベートも頑張る人を応援するコーヒーです。<br><br>【スーパーファイア スピードブレイクの原材料】<br>牛乳、コーヒー、砂糖、ココアパウダー、乳化剤、カゼインNa、香料、セルロース、安定剤(カラギナン)、甘味料(アセスルファムK)<br>【栄養成分】<br>(100g当たり)<br>エネルギー・・・30kcaL<br>たんぱく質・・・0.7g<br>脂質・・・0.5g<br>炭水化物・・・5.6g<br>ナトリウム・・・52mg<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・賞味期間は開栓前の日付です。<br><br>【ブランド】<br>ファイア<br><br>【発売元、製造元、輸入元又は販売元】<br>キリンビバレッジ<br><br>(SUPER FIRE SPEED BREAK)<br><br>キリンビバレッジ<br>101-8645 東京都千代田区神田和泉町1番地<br>0120-595-955<br><br>広告文責：株式会社爽快ドラッグ<br><br>[コーヒー/ブランド：ファイア/]</div><!---->,スーパーファイア スピードブレイク(185g*30本入)【ファイア】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションスーパーファイア スピードブレイク(185g*30本入)【ファイア】【送料無料】,ファイア☆送料無料☆。スーパーファイア スピードブレイク(185g*30本入)【ファイア】【送料無料】[rn]
4-71418,http://tshop.r10s.jp/soukai/cabinet/87/4909411071387.jpg?fitin=700:700,1837.6000,,水・ソフトドリンク > コーヒー > コーヒー飲料,ファイア エクストリームブレンド(185g*30本入)【ファイア】【送料無料】,ファイア☆送料無料☆,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞ファイア エクストリームブレンド (185g*30本入)<br><br>☆送料無料☆<br><br>【ファイア エクストリームブレンドの商品詳細】<br>●ファイア史上最も深く焼いた「焦がし焼き豆」を15％使用<br>●今までにない突き抜けた香ばしさを引き出したコーヒー主役の味のブレンド<br><br>【ファイア エクストリームブレンドの原材料】<br>牛乳、コーヒー、砂糖、全粉乳、脱脂粉乳、デキストリン、香料、カゼインNa、乳化剤、安定剤(カラギナン)<br>【栄養成分】<br>(製品100mL当たり)<br>エネルギー・・・30kcaL<br>たんぱく質・・・0.7g<br>脂質・・・0.4g<br>炭水化物・・・5.8g<br>食塩相当量・・・0.09g<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・賞味期限は開栓前の日付です。<br><br>【ブランド】<br>ファイア<br><br>【発売元、製造元、輸入元又は販売元】<br>キリンビバレッジ<br><br>(FIRE EXTREME blend)<br><br>キリンビバレッジ<br>101-8645 東京都千代田区神田和泉町1番地<br>0120-595-955<br><br>広告文責：株式会社爽快ドラッグ<br><br>[コーヒー/ブランド：ファイア/]</div><!---->,ファイア エクストリームブレンド(185g*30本入)【ファイア】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションファイア エクストリームブレンド(185g*30本入)【ファイア】【送料無料】,ファイア☆送料無料☆。ファイア エクストリームブレンド(185g*30本入)【ファイア】【送料無料】[rn]
4-71419,http://tshop.r10s.jp/soukai/cabinet/33/4582409170233.jpg?fitin=700:700,1704.0000,,水・ソフトドリンク > コーヒー > コーヒー飲料,ポッカコーヒー 厳選微糖(185g*30本入)【ポッカコーヒー】【送料無料】,ポッカコーヒー☆送料無料☆,<div id='prd-page'><img src='https://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170525.gif' border='0' width='100%'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞ポッカコーヒー 厳選微糖 (185g*30本入)<br><br>☆送料無料☆<br><br>【ポッカコーヒー 厳選微糖の商品詳細】<br>●厳選されたシンプルな素材で作りました。<br>●雑味がなく後味の良い微糖コーヒーです。<br><br>【ポッカコーヒー 厳選微糖の原材料】<br>牛乳、コーヒー、砂糖、乳化剤、甘味料(アセスルファムK、スクラロース)<br>【栄養成分】<br>(100g当たり)<br>エネルギー・・・19kcaL<br>たんぱく質・・・0.5～1.1g<br>脂質・・・0.3～0.9g<br>炭水化物・・・2.5g<br>ナトリウム・・・32mg<br>【アレルギー物質】<br>乳<br><br>【ブランド】<br>ポッカコーヒー<br><br>【発売元、製造元、輸入元又は販売元】<br>ポッカサッポロフード＆ビバレッジ<br><br>(ケース セット)<br><br>ポッカサッポロフード＆ビバレッジ<br>460-8415 愛知県名古屋市中区栄4-2-29<br>0120-885547<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[コーヒー/ブランド：ポッカコーヒー/]</div><!---->,ポッカコーヒー 厳選微糖(185g*30本入)【ポッカコーヒー】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションポッカコーヒー 厳選微糖(185g*30本入)【ポッカコーヒー】【送料無料】,ポッカコーヒー☆送料無料☆。ポッカコーヒー 厳選微糖(185g*30本入)【ポッカコーヒー】【送料無料】[rn]
4-71420,http://tshop.r10s.jp/soukai/cabinet/07/4904910025107.jpg?fitin=700:700,1778.4000,,水・ソフトドリンク > コーヒー > コーヒー飲料,【訳あり】ダイドーブレンド アイスラテ 微糖(250g*30本入)【ダイドーブレンド】【送料無料】,ダイドーブレンド☆送料無料☆,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞ダイドーブレンド アイスラテ 微糖 (250g*30本入)<br><br>☆送料無料☆<br><br>【ダイドーブレンド アイスラテ 微糖の商品詳細】<br>●深煎りブレンドの豊かなコクとさわやかな甘さが絶妙な微糖アイスラテです。<br>●北海道産生クリーム増量でさらにまろやか！<br><br>【ダイドーブレンド アイスラテ 微糖の原材料】<br>牛乳、砂糖、コーヒー、脱脂粉乳、クリーム、植物油脂、デキストリン、乳等を主要原料とする食品、乳化剤、甘味料(アセスルファムK)<br>【栄養成分】<br>エネルギー・・・29kcaL<br>たんぱく質・・・0.7g<br>脂質・・・0.8g<br>炭水化物・・・4.7g<br>ナトリウム・・・29mg<br>糖類・・・4.1g<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・コーヒ、ミルクーの成分が浮遊・沈殿することがあります。品質には問題ありません。よく振ってからお飲みください。<br>・開缶後はすぐにお飲みください。<br>・凍らせないでください。内溶液が膨張し、容器が破裂する場合があります。<br>・コールド専用商品です。品質が変化しますので温めないでください。<br>・空容器の散乱防止にご協力ください。<br><br>【ブランド】<br>ダイドーブレンド<br><br>【発売元、製造元、輸入元又は販売元】<br>ダイドードリンコ<br><br><font color='red'>メーカー生産終了の為、訳あり処分価格になっております。</font><br><br>(DYDO BLEND)<br><br>ダイドードリンコ<br>530-0005　大阪市北区中之島二丁目2番7号<br>0120-559-552<br><br>広告文責：株式会社爽快ドラッグ<br><br>[コーヒー/ブランド：ダイドーブレンド/]</div><!---->,【訳あり】ダイドーブレンド アイスラテ 微糖(250g*30本入)【ダイドーブレンド】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【訳あり】ダイドーブレンド アイスラテ 微糖(250g*30本入)【ダイドーブレンド】【送料無料】,ダイドーブレンド☆送料無料☆。【訳あり】ダイドーブレンド アイスラテ 微糖(250g*30本入)【ダイドーブレンド】【送料無料】[rn]
4-71421,http://tshop.r10s.jp/soukai/cabinet/90/4901201119590.jpg?fitin=700:700,2400.0000,,水・ソフトドリンク > コーヒー > コーヒー飲料,ビーンズ＆ロースターズ カフェラテ(375g*24本入)【送料無料】,☆送料無料☆,<div id='prd-page'>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞ビーンズ＆ロースターズ カフェラテ (375g*24本入)<br><br>☆送料無料☆<br><br>【ビーンズ＆ロースターズ カフェラテの商品詳細】<br>●エスプレッソ抽出による味わい深いコーヒー感<br>●挽きたてレギュラーコーヒー100％<br>●PET飲料で再現できないコーヒーと乳のバランス<br><br>【ビーンズ＆ロースターズ カフェラテの原材料】<br>牛乳、砂糖、コーヒー、全粉乳、濃縮乳、デキストリン、食塩、乳化剤、香料<br>【栄養成分】<br>(100gあたり)<br>エネルギー・・・41kcaL<br>たんぱく質・・・0.8g<br>脂質・・・1.0g<br>炭水化物・・・7.3g<br>ナトリウム・・・25～55mg<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・開缶後はすぐにお飲みください。<br>・缶を開ける際は、ふらずにゆっくり開けてください。<br><br>【発売元、製造元、輸入元又は販売元】<br>UCC上島珈琲<br><br>(BEANS＆ROASTERS びーんずあんどろーすたーず びーんず＆ろーすたーず ビーンズアンドロースターズ かふぇらて CAFFELATTE caffeLatte CaffeLatte CaffeLatte)<br><br>UCC上島珈琲<br>650-8577 兵庫県神戸市中央区港島中町7-7-7<br>0120-050-183<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[コーヒー]</div><!---->,ビーンズ＆ロースターズ カフェラテ(375g*24本入)【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションビーンズ＆ロースターズ カフェラテ(375g*24本入)【送料無料】,☆送料無料☆。ビーンズ＆ロースターズ カフェラテ(375g*24本入)【送料無料】[rn]
4-71422,http://tshop.r10s.jp/soukai/cabinet/53/4909411071653.jpg?fitin=700:700,369.6000,,水・ソフトドリンク > コーヒー > コーヒー飲料,ファイア カフェラテ(185g*6本入)【ファイア】,ファイア★税抜1900円以上で送料無料★,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞ファイア カフェラテ (185g*6本入)<br><br>★税抜1900円以上で送料無料★<br><br>【ファイア カフェラテの商品詳細】<br>●ファイア史上最も深く焼いた焦がし焼き豆を20％使用<br>●ミルクと合う香ばしさを引き出したカフェラテ<br><br>【ファイア カフェラテの原材料】<br>牛乳、砂糖、コーヒー、全粉乳、デキストリン、乳化剤、香料<br>【栄養成分】<br>(製品100mL当たり)<br>エネルギー・・・38kcaL<br>たんぱく質・・・0g<br>脂質・・・0g<br>炭水化物・・・9.5g<br>ナトリウム16mg<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・賞味期限は開栓前の日付です。<br><br>【ブランド】<br>ファイア<br><br>【発売元、製造元、輸入元又は販売元】<br>キリンビバレッジ<br><br>(FIRE)<br><br>キリンビバレッジ<br>101-8645 東京都千代田区神田和泉町1番地<br>0120-595-955<br><br>広告文責：株式会社爽快ドラッグ<br><br>[コーヒー/ブランド：ファイア/]</div><!---->,ファイア カフェラテ(185g*6本入)【ファイア】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションファイア カフェラテ(185g*6本入)【ファイア】,ファイア★税抜1900円以上で送料無料★。ファイア カフェラテ(185g*6本入)【ファイア】[rn]
4-71423,http://tshop.r10s.jp/soukai/cabinet/62/4582409175962.jpg?fitin=700:700,2111.2000,,水・ソフトドリンク > コーヒー > コーヒー飲料,アロマックス 香り挽きたつ微糖(170mL*30本入)【アロマックス】【送料無料】,アロマックス☆送料無料☆,<div id='prd-page'>お店TOP＞水 ミネラルウォーター ドリンク＞コーヒー＞缶コーヒー(加糖)＞アロマックス 香り挽きたつ微糖 (170mL*30本入)<br><br>☆送料無料☆<br><br>【アロマックス 香り挽きたつ微糖の商品詳細】<br>●深煎りと中煎りロースト豆をブレンドした、コーヒー感をしっかり感じられるブレンドを採用し、独自製法でまるで淹れたてのような香りとコーヒー感が感じられる缶コーヒーです。<br>●糖類35％減、人工甘味料不使用<br><br>【アロマックス 香り挽きたつ微糖の原材料】<br>コーヒー、砂糖、デキストリン、クリーム(乳製品)、植物油脂、乳化剤、安定剤(増粘多糖類)<br>【栄養成分】<br>(100mL当たり)<br>エネルギー・・・28kcaL<br>たんぱく質・・・0.5g<br>脂質・・・0.5g<br>炭水化物・・・5.7g<br>ナトリウム・・・49mg<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・開栓後はすぐにお飲みください。<br><br>【ブランド】<br>アロマックス<br><br>【発売元、製造元、輸入元又は販売元】<br>ポッカサッポロフード＆ビバレッジ<br><br><font color='red'>本品はメーカー製造中止のため、在庫限りで販売終了となります。</font><br><br>(AROMAX 香り挽き立つ微糖)<br><br>ポッカサッポロフード＆ビバレッジ<br>460-8415 愛知県名古屋市中区栄4-2-29<br>0120-885547<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[コーヒー/ブランド：アロマックス/]</div><!---->,アロマックス 香り挽きたつ微糖(170mL*30本入)【アロマックス】【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションアロマックス 香り挽きたつ微糖(170mL*30本入)【アロマックス】【送料無料】,アロマックス☆送料無料☆。アロマックス 香り挽きたつ微糖(170mL*30本入)【アロマックス】【送料無料】[rn]
